title,series_type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes
The Claus Family,MOVIE,2020,,96,"comedy, family, fantasy",BE,tt12459520,5.5,1999
Albert  Pinto Ko Gussa Kyun Aata Hai?,MOVIE,2019,,82,drama,IN,tt4355838,5.5,1968
Brahman Naman,MOVIE,2016,,94,comedy,"GB, IN",tt5240748,5.5,1884
Two Sentence Horror Stories,SHOW,2017,TV-14,22,"drama, horror, thriller",US,tt6873926,5.5,1841
Ride or Die,MOVIE,2021,R,142,"thriller, drama, romance",JP,tt14164234,5.5,1808
Rabbids Invasion,SHOW,2013,TV-Y7,10,"comedy, animation, family, european","FR, US",tt3105674,5.5,1802
Sarah Cooper: Everything's Fine,MOVIE,2020,,49,comedy,US,tt12882062,5.5,1708
Riverdance: The Animated Adventure,MOVIE,2021,,86,"fantasy, comedy, animation",CA,tt10841088,5.5,1700
House Arrest,MOVIE,2019,,104,comedy,IN,tt11163028,5.5,1633
Raising the Bar,MOVIE,2017,PG,93,"drama, family, documentation, sport",AU,tt5274066,5.5,1545
Poster Boys,MOVIE,2017,PG-13,128,comedy,IN,tt6352548,5.5,1541
Cracow Monsters,SHOW,2022,TV-MA,52,"scifi, drama, fantasy, horror, thriller",PL,tt15096836,5.5,1492
Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,43,documentation,GB,tt14992232,5.5,1371
Whose Streets?,MOVIE,2017,R,90,documentation,US,tt6185288,5.5,1337
Kevin Hart's Guide to Black History,MOVIE,2019,PG,63,comedy,US,tt6373518,5.5,1332
Seal Team,MOVIE,2021,,101,"comedy, animation",ZA,tt8456190,5.5,1240
My Unorthodox Life,SHOW,2021,TV-MA,40,reality,US,tt14398500,5.5,1170
C Kkompany,MOVIE,2008,,130,"comedy, drama, thriller",IN,tt1170399,5.5,1115
Dream Home Makeover,SHOW,2020,TV-G,27,reality,US,tt13161310,5.5,1078
Forever Rich,MOVIE,2021,R,89,"drama, comedy, music, thriller, crime",NL,tt12748300,5.5,993
High Society,MOVIE,2018,,119,"crime, drama",KR,tt8865580,5.5,984
Jungle Beat: The Movie,MOVIE,2020,G,84,"scifi, fantasy, animation, comedy, family",MU,tt12139700,5.5,983
Jessica Darling's It List,MOVIE,2016,,79,family,US,tt5213744,5.5,973
Captain Nova,MOVIE,2021,,86,"scifi, family",NL,tt14915608,5.5,960
Suzzanna: Buried Alive,MOVIE,2018,,125,"horror, comedy, drama, thriller",ID,tt9044128,5.5,894
Ankahi Kahaniya,MOVIE,2021,,110,"drama, romance",IN,tt15257664,5.5,853
The House of Flowers: The Movie,MOVIE,2021,R,86,"drama, comedy",MX,tt14549558,5.5,836
Lucas Brothers: On Drugs,MOVIE,2017,,49,comedy,US,tt6218048,5.5,830
Bright: Samurai Soul,MOVIE,2021,PG-13,80,"animation, action, fantasy, thriller",JP,tt14837960,5.5,800
\\322l\\362t\\u016br\\351,MOVIE,2019,,106,"drama, crime",NG,tt9725830,5.5,774
"Rob Schneider: Asian Momma, Mexican Kids",MOVIE,2020,,44,comedy,US,tt12724632,5.5,716
Hotel Transylvania: The Series,SHOW,2017,TV-Y7,16,"comedy, family, fantasy, horror, animation",US,tt4858114,5.5,694
El club de los buenos infieles,MOVIE,2018,,90,"comedy, european",ES,tt3398808,5.5,642
Katt Williams: Kattpacalypse,MOVIE,2012,R,60,comedy,US,tt2370686,5.5,635
Burning Cane,MOVIE,2019,,77,drama,US,tt7358154,5.5,630
Dancing on Glass,MOVIE,2022,,137,"drama, thriller",ES,tt14118046,5.5,585
This Is the Night,MOVIE,2021,R,100,"drama, comedy",US,tt8430548,5.5,556
Life After Death with Tyler Henry,SHOW,2022,TV-MA,43,reality,US,tt18224644,5.5,522
Sab el-Burumbah,MOVIE,2019,,95,comedy,EG,tt10446658,5.5,483
Miranda Sings Live... Your Welcome,MOVIE,2019,,61,comedy,US,tt9557190,5.5,418
Amandla,MOVIE,2022,,106,"crime, drama","CA, ZA",tt5343008,5.5,356
Pettson and Findus: The Best Christmas Ever,MOVIE,2016,,82,"family, animation, comedy, fantasy, european",DE,tt5858122,5.5,353
Nightmare in Columbia County,MOVIE,1991,,100,"drama, crime, thriller",US,tt0102537,5.5,341
Love Storm,SHOW,2016,TV-14,87,family,TW,tt6093070,5.5,325
Pagpag: Nine Lives,MOVIE,2013,,105,horror,PH,tt2996950,5.5,313
Kisaan,MOVIE,2009,,100,"thriller, action, crime, drama",IN,tt1372266,5.5,302
Minecraft: Story Mode,SHOW,2011,TV-PG,62,,US,tt10498322,5.5,300
Monster High: Electrified,MOVIE,2017,PG,72,"animation, fantasy",US,tt9408950,5.5,300
The Royal Hibiscus Hotel,MOVIE,2018,,90,"comedy, romance",NG,tt7229730,5.5,276
Summer Heat,SHOW,2022,TV-MA,48,"drama, romance",BR,tt14655298,5.5,265
Jiva!,SHOW,2021,TV-MA,38,drama,ZA,tt12564616,5.5,263
Koi Aap Sa,MOVIE,2005,,142,"romance, comedy, drama",IN,tt0488840,5.5,261
Anaamika,MOVIE,2014,PG,124,thriller,IN,tt2939898,5.5,260
A Trash Truck Christmas,MOVIE,2020,G,28,"animation, comedy, family",US,tt13458584,5.5,212
Enissa Amani: Ehrenwort,MOVIE,2018,PG,65,"comedy, european",US,tt8328418,5.5,194
Lego Bionicle: The Journey to One,SHOW,2016,TV-Y7,17,"animation, action, fantasy, scifi",US,tt5075942,5.5,170
Definition Please,MOVIE,2020,,91,"drama, comedy",,tt10395748,5.5,157
Adel Karam: Live from Beirut,MOVIE,2018,R,59,comedy,LB,tt8081748,5.5,144
Being Napoleon,MOVIE,2018,,88,documentation,US,tt8841814,5.5,124
Born Beautiful,MOVIE,2019,,96,comedy,PH,tt9364848,5.5,118
Ricardo O'Farrill: Abrazo Genial,MOVIE,2016,,92,comedy,MX,tt5547496,5.5,113
Your Life is a Joke,SHOW,2021,TV-MA,37,"comedy, documentation",DE,tt15663868,5.5,83
"Michela Giraud: The Truth, I Swear!",MOVIE,2022,,60,"comedy, documentation",IT,tt18396984,5.5,54
Simplemente Manu NNa,MOVIE,2017,,71,comedy,MX,tt6833550,5.5,50
Sleepless Society NYCTOPHOBIA,SHOW,2019,TV-MA,46,"drama, thriller",TH,tt10805822,5.5,43
The Millions,MOVIE,2019,,94,"comedy, thriller, drama",NG,tt10912990,5.5,38
Sila Samayangalil,MOVIE,2016,,101,drama,IN,tt5877882,5.5,30
Godzilla,MOVIE,1998,PG-13,133,"thriller, scifi, action",US,tt0120685,5.4,191722
Red Riding Hood,MOVIE,2011,PG-13,100,"fantasy, thriller, horror, drama, romance","CA, US",tt1486185,5.4,111483
The Smurfs,MOVIE,2011,PG,103,"fantasy, comedy, family, animation",US,tt0472181,5.4,89316
Blackhat,MOVIE,2015,R,133,"thriller, action, crime",US,tt2717822,5.4,58192
In the Tall Grass,MOVIE,2019,,102,"drama, thriller, horror, scifi","US, CA",tt4687108,5.4,54391
Vampire Academy,MOVIE,2014,PG-13,104,"fantasy, horror, thriller, action, comedy, drama",US,tt1686821,5.4,54190
Ava,MOVIE,2020,R,96,"drama, thriller, action, crime",US,tt8784956,5.4,53131
How Do You Know,MOVIE,2010,PG-13,121,"drama, comedy, romance",US,tt1341188,5.4,49599
Christmas with the Kranks,MOVIE,2004,PG,99,"comedy, family",US,tt0388419,5.4,49090
Outside the Wire,MOVIE,2021,R,116,"scifi, thriller, action, fantasy",US,tt10451914,5.4,41562
Mute,MOVIE,2018,R,126,"thriller, drama, scifi","GB, DE",tt1464763,5.4,34788
Hop,MOVIE,2011,PG,95,"comedy, fantasy, animation, family",US,tt1411704,5.4,33734
"Game Over, Man!",MOVIE,2018,R,100,"comedy, action",US,tt3317234,5.4,29773
Wine Country,MOVIE,2019,R,103,"comedy, drama",US,tt8169446,5.4,20836
Sex/Life,SHOW,2021,TV-MA,48,"drama, romance, comedy",,tt10839422,5.4,19604
Naked,MOVIE,2017,,96,"comedy, fantasy, romance",US,tt6048930,5.4,19366
Bullet Head,MOVIE,2017,R,93,"thriller, crime, drama, european","BG, US",tt6204340,5.4,9954
Betaal,SHOW,2020,TV-MA,47,"action, horror, thriller",IN,tt10651790,5.4,8884
Through My Window,MOVIE,2022,R,116,"romance, comedy, drama",ES,tt14463484,5.4,7902
The Colony,MOVIE,2021,R,104,"scifi, thriller, action","CH, DE",tt6506264,5.4,7434
Results,MOVIE,2015,R,105,"comedy, romance",US,tt3824412,5.4,7073
Colin in Black & White,SHOW,2021,TV-14,32,"drama, sport",US,tt12624928,5.4,7021
Bigbug,MOVIE,2022,R,111,"scifi, comedy, fantasy",FR,tt11541872,5.4,6986
ABCD 2,MOVIE,2015,PG,154,"music, drama",IN,tt3679000,5.4,6258
Freaks \\u2013 You're One of Us,MOVIE,2020,NC-17,93,"thriller, fantasy, scifi, action, drama",DE,tt12875782,5.4,5809
The Old Ways,MOVIE,2020,R,90,"fantasy, thriller, drama, horror",US,tt12829958,5.4,5708
Lying and Stealing,MOVIE,2019,R,100,"crime, drama, comedy",US,tt7558302,5.4,5596
Panipat,MOVIE,2019,,171,"romance, action, drama, history, war",IN,tt8176040,5.4,5438
Chashme Baddoor,MOVIE,2013,,120,"comedy, drama",IN,tt2229848,5.4,5121
The Warriors Gate,MOVIE,2016,PG-13,108,"action, comedy, family, fantasy, european","CA, CN, FR",tt4652532,5.4,5057
Fitoor,MOVIE,2016,,131,"drama, romance",IN,tt4399594,5.4,4787
Pottersville,MOVIE,2017,,85,comedy,US,tt3672120,5.4,4674
Step Sisters,MOVIE,2018,PG-13,104,comedy,US,tt5267472,5.4,4460
The Outcasts,MOVIE,2017,PG-13,95,comedy,US,tt2597760,5.4,4426
A Babysitter's Guide to Monster Hunting,MOVIE,2020,PG,94,"fantasy, comedy, family",US,tt4844150,5.4,4067
Ram Jaane,MOVIE,1995,,172,"action, drama, romance, crime",IN,tt0114231,5.4,3901
Amy Schumer: Growing,MOVIE,2019,,61,comedy,US,tt9770590,5.4,3812
The Scary House,MOVIE,2020,,100,"thriller, fantasy, drama, family, horror, european","AT, DE",tt9654108,5.4,3712
The Water Man,MOVIE,2020,PG,92,"action, drama, family, fantasy, thriller",US,tt4779326,5.4,3641
Superlopez,MOVIE,2018,G,108,"comedy, scifi, action, european",ES,tt4110388,5.4,3574
Madame Claude,MOVIE,2021,,112,"drama, crime, romance",FR,tt10307724,5.4,3282
Immortals,SHOW,2018,TV-MA,28,"scifi, action, drama, fantasy, thriller, music",TR,tt8063174,5.4,3087
More the Merrier,MOVIE,2021,,112,comedy,ES,tt6925902,5.4,3080
Budapest,MOVIE,2018,R,102,"comedy, european",FR,tt7027092,5.4,2893
Linewatch,MOVIE,2008,R,90,"thriller, crime, drama",US,tt1047832,5.4,2862
Fida,MOVIE,2004,,122,"romance, action, crime, drama, thriller",IN,tt0422236,5.4,2608
2 Alone in Paris,MOVIE,2008,,94,"comedy, european",FR,tt1077097,5.4,2482
Extinct,MOVIE,2021,,85,"comedy, family, animation","US, CA, CN",tt8241000,5.4,2393
Maya Memsaab,MOVIE,1993,PG-13,126,"romance, drama, thriller",IN,tt0137100,5.4,2177
The Guardian Brothers,MOVIE,2016,PG,103,"animation, family, fantasy, comedy",CN,tt4788934,5.4,2100
Sounds Like Love,MOVIE,2021,,110,"comedy, music, romance, drama",ES,tt11698662,5.4,2023
"To Each, Her Own",MOVIE,2018,,95,"romance, comedy, drama, european",FR,tt15739130,5.4,1726
The Little Vampire 3D,MOVIE,2017,,83,"fantasy, horror, animation, comedy, family, european","GB, DE, DK, NL",tt4729560,5.4,1687
Super Drags,SHOW,2018,TV-MA,25,"comedy, fantasy, animation",BR,tt8912244,5.4,1685
Fever Dream,MOVIE,2021,R,93,"drama, horror, thriller","CL, PE",tt9471660,5.4,1682
The Suit,MOVIE,2018,,96,"comedy, family, action, drama",EG,tt8805486,5.4,1608
Tughlaq Durbar,MOVIE,2021,,145,"comedy, drama, thriller",IN,tt9769668,5.4,1566
Kaaval,MOVIE,2021,,148,"thriller, action",IN,tt11182984,5.4,1462
Jailbreak,MOVIE,2017,,100,"action, comedy",KH,tt5741304,5.4,1445
The Ultimatum: Marry or Move On,SHOW,2022,TV-MA,50,reality,US,tt18396952,5.4,1440
Roped,MOVIE,2020,PG,90,"romance, family, comedy, drama",US,tt8523028,5.4,1391
Night of Knots,MOVIE,2018,G,100,comedy,TR,tt8045670,5.4,1282
PJ Masks,SHOW,2015,TV-G,15,"animation, family, fantasy, scifi, action, european",GB,tt4148744,5.4,1214
Pickpockets,MOVIE,2018,,100,"drama, thriller, crime",CO,tt7527694,5.4,1179
Been So Long,MOVIE,2018,,100,"romance, drama",GB,tt1682886,5.4,1100
Jefe,MOVIE,2018,,89,"comedy, european",ES,tt7527538,5.4,1073
Love Beats Rhymes,MOVIE,2017,R,105,drama,US,tt4721022,5.4,1057
Bypass Road,MOVIE,2019,,137,"thriller, drama",IN,tt9176260,5.4,999
Under the Eiffel Tower,MOVIE,2019,,87,"romance, comedy",US,tt6251390,5.4,992
Inside the Criminal Mind,SHOW,2018,TV-MA,48,"crime, documentation",US,tt6775794,5.4,986
Malibu Rescue: The Series,SHOW,2019,TV-G,26,"comedy, action, family",US,tt9098432,5.4,979
Ascharya Fuck It,MOVIE,2018,,90,"thriller, drama, romance",IN,tt6531196,5.4,904
Je suis Karl,MOVIE,2021,R,126,"drama, thriller, european, romance","CZ, DE",tt9205538,5.4,889
A Chaster Marriage,MOVIE,2016,PG-13,93,"romance, family, comedy",TR,tt6379048,5.4,874
Fate/Extra Last Encore,SHOW,2018,,25,"action, fantasy, animation",JP,tt7940468,5.4,772
Still Out of My League,MOVIE,2021,,113,"comedy, romance, drama",IT,tt14361314,5.4,729
Best of Stand-up 2020,MOVIE,2020,,76,comedy,US,tt13649688,5.4,601
Swearnet Live,MOVIE,2014,,75,comedy,CA,tt3599642,5.4,519
Autumn Girl,MOVIE,2021,,105,"drama, romance",PL,tt11412892,5.4,486
Snervous Tyler Oakley,MOVIE,2015,PG-13,82,documentation,US,tt5073746,5.4,473
Jo Koy: In His Elements,MOVIE,2020,,55,comedy,US,tt12357266,5.4,469
Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,"reality, romance",BR,tt14902484,5.4,443
Barbie: Princess Adventure,MOVIE,2020,G,72,"music, animation, family",US,tt12767498,5.4,442
Escape from Mr. Lemoncello's Library,MOVIE,2017,G,69,"fantasy, family","CA, US",tt5878476,5.4,440
Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,"scifi, comedy, fantasy",ES,tt13560186,5.4,437
A Choo,MOVIE,2020,,101,"comedy, romance, fantasy, action",TW,tt12689526,5.4,357
Titletown High,SHOW,2021,TV-14,34,"reality, sport",US,tt15192032,5.4,318
Right Here Right Now,MOVIE,2018,,89,"drama, music, comedy, european",DE,tt6175086,5.4,311
Husband Factor: Resurrection,MOVIE,2016,PG,108,"comedy, family, romance, drama, fantasy",TR,tt5838944,5.4,297
Black Crows,SHOW,2017,TV-MA,39,"war, drama, thriller","AE, SA, SY",tt7356518,5.4,295
Convergence: Courage in a Crisis,MOVIE,2021,R,113,documentation,"US, GB",tt15398694,5.4,252
Jonah,MOVIE,2016,PG,97,"thriller, drama, romance, family",BR,tt4789272,5.4,230
GAME ON: A Comedy Crossover Event,SHOW,2020,TV-G,29,"comedy, family",US,tt12800428,5.4,213
Mujrim,MOVIE,1989,,162,"drama, action, crime",IN,tt0097926,5.4,188
Wish Upon a Unicorn,MOVIE,2020,PG,93,"fantasy, family",US,tt10798660,5.4,176
Felipe Esparza: Bad Decisions,SHOW,2020,TV-MA,62,comedy,US,tt12875768,5.4,166
Ralphie May: Imperfectly Yours,MOVIE,2013,,69,"comedy, documentation",US,tt3219820,5.4,150
Blitz Patrollie,MOVIE,2012,,101,"comedy, action, crime",US,tt2336284,5.4,145
Sing On! Germany,SHOW,2020,,38,"reality, music",DE,tt12748264,5.4,136
Daniel Sosa: Sosafado,MOVIE,2017,,77,comedy,MX,tt6502534,5.4,98
21 Again,SHOW,2019,TV-MA,52,"documentation, reality",,tt9315008,5.4,47
The Family That Sings Together: The Camargos,SHOW,2021,,39,"documentation, music, reality",BR,tt16247236,5.4,41
Mommy Issues,MOVIE,2021,,89,comedy,PH,tt14880428,5.4,38
Sinister 2,MOVIE,2015,R,97,"horror, thriller","GB, US, CA",tt2752772,5.3,53733
The Silence,MOVIE,2019,PG-13,91,"horror, thriller, fantasy, drama, scifi, comedy, european",DE,tt8169224,5.3,43732
The Green Inferno,MOVIE,2013,R,100,"horror, thriller","CA, CL, US",tt2403021,5.3,43149
The Smurfs 2,MOVIE,2013,PG,105,"fantasy, animation, comedy, family",US,tt2017020,5.3,41571
Things Heard & Seen,MOVIE,2021,,121,"horror, thriller, drama",US,tt10962368,5.3,29915
Paradise Hills,MOVIE,2019,,95,"fantasy, thriller, scifi, european","ES, US",tt6127004,5.3,22298
Beyond Skyline,MOVIE,2017,R,105,"scifi, thriller, horror, action","SG, US, GB, ID, CA, CN",tt6856700,5.3,21540
By the Sea,MOVIE,2015,R,122,"drama, european, romance","US, FR",tt3707106,5.3,20541
Mrs. Serial Killer,MOVIE,2020,,106,"thriller, crime, drama",IN,tt10230426,5.3,19630
Dangerous Lies,MOVIE,2020,,96,"thriller, horror, drama, comedy, crime",US,tt10183816,5.3,16731
Race 2,MOVIE,2013,,150,"thriller, crime, action",IN,tt1375789,5.3,16302
Can You Keep a Secret?,MOVIE,2019,,94,"comedy, romance",US,tt8707922,5.3,16049
Intrusion,MOVIE,2021,,92,"drama, thriller",US,tt5563324,5.3,15464
Aftermath,MOVIE,2021,,114,"horror, thriller, drama",US,tt10691162,5.3,15125
Hypnotic,MOVIE,2021,,88,"horror, drama, thriller",CA,tt12383460,5.3,14887
Demonic,MOVIE,2015,R,83,"thriller, horror","GB, US",tt1841642,5.3,14882
No One Gets Out Alive,MOVIE,2021,R,85,"thriller, horror, drama","RO, US",tt13056008,5.3,13913
A-X-L,MOVIE,2018,PG-13,98,"scifi, family, thriller, action, drama",US,tt5709188,5.3,11785
Boss,MOVIE,2013,PG-13,143,"action, comedy, crime, drama",IN,tt2763724,5.3,11059
A Christmas Prince: The Royal Wedding,MOVIE,2018,PG,101,"romance, drama",US,tt8709036,5.3,10658
The Fabulous Lives of Bollywood Wives,SHOW,2020,TV-MA,32,"reality, documentation, romance",IN,tt13452100,5.3,9666
Baaghi,MOVIE,2016,,133,"thriller, action, romance",IN,tt4864932,5.3,8826
The Last Mercenary,MOVIE,2021,,110,"comedy, action, crime, thriller",FR,tt12808182,5.3,8276
The Block Island Sound,MOVIE,2021,,103,"horror, scifi, thriller",US,tt8747160,5.3,7558
Lavender,MOVIE,2016,,92,"thriller, drama","CA, US",tt9237490,5.3,7005
XOXO,MOVIE,2016,,92,"music, drama",US,tt4855748,5.3,6981
The Swarm,MOVIE,2020,,101,"horror, drama, fantasy, european",FR,tt10675724,5.3,6710
A Christmas Prince: The Royal Baby,MOVIE,2019,,84,"romance, family",US,tt10006006,5.3,6704
Kismat Konnection,MOVIE,2008,G,153,"romance, comedy, drama",IN,tt1105733,5.3,5588
Fun Mom Dinner,MOVIE,2017,R,81,comedy,US,tt6174314,5.3,5509
Twin Murders: The Silence of the White City,MOVIE,2019,,110,"crime, drama, horror, thriller, action, european",ES,tt8393332,5.3,5251
Romantik Komedi,MOVIE,2010,G,110,"romance, comedy",TR,tt1587263,5.3,5060
Anjaan,MOVIE,2014,,170,"thriller, crime, action",IN,tt6925136,5.3,5018
Despite Everything,MOVIE,2019,,75,"comedy, european",ES,tt9150970,5.3,4885
Bombay Begums,SHOW,2021,TV-MA,49,drama,IN,tt10238792,5.3,4841
Duck Butter,MOVIE,2018,,94,"drama, comedy, romance",US,tt6958014,5.3,3909
Thackeray,MOVIE,2019,,139,"drama, history, action",IN,tt7777196,5.3,3334
The 8th Night,MOVIE,2021,,115,"horror, thriller",KR,tt14781176,5.3,3181
BUNK'D,SHOW,2015,TV-G,24,"comedy, family, drama",US,tt4591680,5.3,3174
Hasmukh,SHOW,2020,TV-MA,32,"crime, comedy, drama",IN,tt9359294,5.3,2673
The Garfield Show,SHOW,2009,TV-G,17,"animation, comedy, family, european",US,tt1470837,5.3,2499
Who Would You Take to a Deserted Island?,MOVIE,2019,,93,"drama, european",ES,tt8976832,5.3,2466
This Little Love of Mine,MOVIE,2021,G,91,romance,AU,tt12546872,5.3,2393
Kyo Kii... Main Jhuth Nahin Bolta,MOVIE,2001,,149,"comedy, action, drama, fantasy",IN,tt0297241,5.3,2196
Floor is Lava,SHOW,2020,TV-Y7,30,reality,US,tt12370124,5.3,2135
Puerto Ricans in Paris,MOVIE,2015,R,82,comedy,US,tt3730510,5.3,1824
Historical Roasts,SHOW,2019,TV-MA,29,comedy,US,tt9169602,5.3,1675
JJ+E,MOVIE,2021,,90,"drama, romance",SE,tt12299824,5.3,1658
Holy Goalie,MOVIE,2018,,95,"comedy, sport, european",ES,tt6197484,5.3,1603
Get Organized with The Home Edit,SHOW,2020,TV-PG,42,reality,US,tt10834478,5.3,1454
Christmas Catch,MOVIE,2018,,80,"romance, comedy, crime",CA,tt8322908,5.3,1428
In for a Murder,MOVIE,2021,,105,"comedy, thriller, drama, scifi",PL,tt13377488,5.3,1394
Chicago Party Aunt,SHOW,2021,TV-MA,23,"comedy, animation",US,tt15125616,5.3,1383
The Motive,SHOW,2021,,35,"crime, documentation",,tt15529566,5.3,1383
Kath & Kimderella,MOVIE,2012,,80,comedy,AU,tt1859607,5.3,1333
The Stolen,MOVIE,2017,,98,"western, drama, thriller, action","NZ, GB, DE",tt1680140,5.3,1330
Into the Beat,MOVIE,2020,,102,"drama, music, romance, european",DE,tt10662234,5.3,1313
A Remarkable Tale,MOVIE,2019,PG,93,"comedy, drama, european",ES,tt8296660,5.3,1159
A New York Christmas Wedding,MOVIE,2020,,88,"drama, romance",US,tt10768194,5.3,1111
The Most Assassinated Woman in the World,MOVIE,2018,,102,"thriller, drama, european","BE, GB, US",tt6186696,5.3,1076
The Four of Us,MOVIE,2021,,88,"comedy, drama, romance",DE,tt15360916,5.3,954
Just Short of Perfect,MOVIE,2021,,94,"romance, comedy",BR,tt15863594,5.3,952
The Secret Diary of an Exchange Student,MOVIE,2021,,96,"romance, comedy",BR,tt11594766,5.3,868
Penalty,MOVIE,2019,,128,"sport, drama",IN,tt10530392,5.3,859
Netflix Presents: The Characters,SHOW,2016,TV-MA,31,comedy,US,tt5228026,5.3,835
What are the Odds?,MOVIE,2019,,92,"drama, music, documentation",IN,tt12327140,5.3,832
Wheels of Fortune,MOVIE,2020,R,107,comedy,US,tt9735976,5.3,777
Get the Grift,MOVIE,2021,,94,"crime, comedy",BR,tt14371060,5.3,722
"Strip Down, Rise Up",MOVIE,2021,R,112,documentation,US,tt13787118,5.3,634
The 3rd Eye 2,MOVIE,2019,,115,"horror, thriller, fantasy, drama",ID,tt8890582,5.3,586
Haunted: Latin America,SHOW,2021,TV-14,33,"reality, horror","FR, IT",tt14164238,5.3,572
The Idhun Chronicles,SHOW,2020,TV-14,27,"scifi, action, fantasy, animation",ES,tt9731266,5.3,563
A Perfect Fit,MOVIE,2021,,112,"drama, comedy, romance",ID,tt13606090,5.3,557
Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,MOVIE,2019,,87,"crime, drama",,tt10584730,5.3,426
My Friend Pinto,MOVIE,2011,PG,115,"comedy, drama, crime",IN,tt1512220,5.3,391
Revenge of the Pontianak,MOVIE,2019,,92,"romance, horror","SG, MY",tt9113332,5.3,267
Rumspringa - Ein Amish in Berlin,MOVIE,2022,,102,"drama, comedy",DE,tt19352286,5.3,257
Michael,MOVIE,2011,PG-13,97,"thriller, drama",IN,tt1754202,5.3,167
Jada,MOVIE,2016,PG-13,16,"drama, sport",US,tt9769714,5.3,157
Captain Underpants: Mega Blissmas,MOVIE,2020,G,46,"comedy, animation, family",US,tt13411948,5.3,155
Disconnect,MOVIE,2018,,107,"romance, comedy, scifi",KE,tt8413566,5.3,117
Gormiti,SHOW,2018,TV-Y,11,"comedy, action, animation, fantasy, thriller","ES, IT",tt9077350,5.3,111
Living in Bondage: Breaking Free,MOVIE,2019,,140,"drama, fantasy",NG,tt12539758,5.3,106
You vs. Wild: Out Cold,MOVIE,2021,,25,action,US,tt15250050,5.3,102
RattleSnake: The Ahanna Story,MOVIE,2020,,135,drama,,tt13890834,5.3,101
Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,G,26,"animation, fantasy",US,tt9233904,5.3,95
"Love, Life & Everything in Between",SHOW,2022,TV-14,27,"drama, comedy, romance",SA,tt18253682,5.3,65
Grandmother's Farm Part 2,MOVIE,2015,,80,"comedy, horror, thriller",AE,tt4658908,5.3,59
Yoo Byung Jae: Too Much Information,MOVIE,2018,,63,comedy,KR,tt8140738,5.3,53
